"Gene"	"ICLE D2 Score Average"	"NST D2 Score Average"	"D2 Effect Size"	"D2 P-value"	"D2 FDR"	"SIMEM Effect Size"	"SIMEM P-value"	"SIMEM FDR"	"Significance"	"Group"	"Group & Significance"	"Consensus Dependency"	"Present in DGI"	"DGI Score"	"Drug"
"BTN3A2"	-0.138099862070244	-0.094191474417621	-0.0439083876526234	0.724932470717014	0.973104026692492	0.0707804554232423	0.551098178352536	0.929008487884281	"NS"	""	"4"	"N"	"N"	NA	NA
"FOXN3"	-0.157547048222467	-0.13164997933155	-0.0258970688909167	0.715966073988783	0.972059955101979	-0.11187941142241	0.28377592992822	0.849833657645353	"NS"	""	"4"	"N"	"N"	NA	NA
"BTN2A1"	0.0882328924312178	0.001535535236607	0.0866973571946108	0.279740481422879	0.891307356396907	0.0957701290245071	0.264031964564079	0.843642264214508	"NS"	""	"4"	"N"	"N"	NA	NA
"PTPRT"	0.0344702379293333	0.12614250211338	-0.0916722641840467	0.168055711724722	0.857810860028872	-0.0453422131313094	0.395578720808754	0.894164747193662	"NS"	""	"4"	"N"	"N"	NA	NA
"RCAN3"	0.0441615647047622	-0.02205873322245	0.0662202979272122	0.389796898601831	0.920763772353724	0.0155379945145417	0.719694829144049	0.961987734418498	"NS"	""	"4"	"N"	"N"	NA	NA
"FAF1"	0.0717485591407222	0.0212180585686	0.0505305005721222	0.394617056191728	0.92287842312921	-0.0482108105455055	0.280642766147032	0.848870813472306	"NS"	""	"4"	"N"	"N"	NA	NA
"CD160"	-0.3398407362222	-0.07604761927812	-0.26379311694408	0.0037283517534975	0.732270289782147	-0.077931612724573	0.486168921942491	0.919053929698779	"NS"	""	"4"	"N"	"N"	NA	NA
"KIF3A"	-0.142645714870878	-0.10609777594583	-0.0365479389250478	0.718543212097118	0.972276997514468	-0.314594161328894	0.17594633275954	0.789574903999118	"NS"	""	"4"	"N"	"N"	NA	NA
"POLR3A"	0.117852185099844	0.16846290690666	-0.0506107218068156	0.607486715475491	0.957753294410769	-0.0237075608119407	0.860626679511861	0.983861613131326	"NS"	""	"4"	"N"	"N"	NA	NA
"CLASRP"	0.0528249565822789	0.01317920187663	0.0396457547056489	0.485141589598382	0.935375261169945	-0.0129251827933334	0.806361269892288	0.978393863716095	"NS"	""	"4"	"N"	"N"	NA	NA
"CHGA"	0.0190923470729222	0.05499793069791	-0.0359055836249878	0.574861084682087	0.954553266279246	-0.0162347159143371	0.819004385925525	0.979643476111129	"NS"	""	"4"	"N"	"N"	NA	NA
"ZWINT"	-0.1611860524479	-0.27879969351977	0.11761364107187	0.290806326576548	0.891393237112007	0.0814972157556814	0.345581553430682	0.87837344471174	"NS"	""	"4"	"N"	"N"	NA	NA
"CAPN11"	-0.0854064769641222	-0.09415519229348	0.00874871532935778	0.910171434252997	0.991981540811606	0.164652930918715	0.173529962020788	0.788704777134916	"NS"	""	"4"	"N"	"N"	NA	NA
"CDC42EP1"	-0.0502877519950889	-0.11205295894534	0.0617652069502511	0.5382275809016	0.947687996579491	-0.0832130336608844	0.395003148248528	0.894164747193662	"NS"	""	"4"	"N"	"N"	NA	NA
"SLC7A9"	0.0589254171290222	-0.07793358330597	0.136859000434992	0.0188707289305732	0.753624334444151	0.108324977829589	0.111570107646441	0.735664028526785	"NS"	""	"4"	"N"	"N"	NA	NA
"PWP1"	-0.237575414823233	-0.041350421984383	-0.19622499283885	0.179697463064343	0.863119506963628	0.0359741847847607	0.659001891461239	0.944300155873608	"NS"	""	"4"	"N"	"N"	NA	NA
"CDC37"	-0.908193041337911	-0.8463852127605	-0.0618078285774112	0.700404917949994	0.969570018568517	-0.00289907396996241	0.990219354940918	0.999584093906231	"NS"	""	"4"	"N"	"N"	NA	NA
"IL1RAPL1"	-0.0904486361840222	-0.17846239337737	0.0880137571933478	0.453412804142121	0.928959448290823	0.102913507269924	0.233828169048027	0.828774754118704	"NS"	""	"4"	"N"	"N"	NA	NA
"KAT7"	-0.296518718125654	-0.23829968822266	-0.0582190299029944	0.479186276274892	0.934138633420122	-0.0210724711783663	0.663169555764277	0.946158143847878	"NS"	""	"4"	"N"	"N"	NA	NA
"DMC1"	-0.116933494522201	-0.17571586047155	0.0587823659493489	0.555785524080858	0.952855297502499	-0.0025623828912599	0.987211002916431	0.999144264750926	"NS"	""	"4"	"N"	"N"	NA	NA
"PLA2G16"	0.04963406419929	-0.040519547834386	0.090153612033676	0.127593414932316	0.832515964681668	0.0338887720650803	0.56328231115466	0.929841247504881	"NS"	""	"4"	"N"	"N"	NA	NA
"GLMN"	-0.0384787425839	0.040004205532051	-0.078482948115951	0.397671485921385	0.924181841506229	-0.15883321304335	0.197422122709513	0.801330357539578	"NS"	""	"4"	"N"	"N"	NA	NA
"HHLA2"	-0.117123492951167	-0.01473440716346	-0.102389085787707	0.399759543869069	0.924181841506229	0.0334083315671697	0.715414569183653	0.96135496105433	"NS"	""	"4"	"N"	"N"	NA	NA
"BVES"	-0.01436893403096	0.080978803935464	-0.095347737966424	0.302887989881425	0.892194264181726	0.0866134830789613	0.22216230501934	0.821604507390127	"NS"	""	"4"	"N"	"N"	NA	NA
"CORO1A"	-0.054144816571	0.02978022652234	-0.08392504309334	0.257111232617097	0.88595559459422	-0.0448666013220586	0.732047269914466	0.963109658772368	"NS"	""	"4"	"N"	"N"	NA	NA
"WDR45"	-0.162936728835111	-0.1792597651249	0.0163230362897889	0.909198331184487	0.991954536038028	-0.0701198770941868	0.342982443879913	0.877924060492495	"NS"	""	"4"	"N"	"N"	NA	NA
"FICD"	-0.0794736391511556	-0.039341484475379	-0.0401321546757766	0.650556359272673	0.964281162535501	-0.0143418271898089	0.756470946183267	0.967125753657557	"NS"	""	"4"	"N"	"N"	NA	NA
"AP4S1"	0.0329853999219611	0.018922896714036	0.0140625032079251	0.864409946342147	0.987060096928657	0.0570614443451885	0.494473444546739	0.920745183972334	"NS"	""	"4"	"N"	"N"	NA	NA
"PTP4A3"	-0.168965935376056	-0.06518864083856	-0.103777294537496	0.191482983249876	0.869992431965738	-0.0310992332445495	0.368784240758089	0.884998641754011	"NS"	""	"4"	"N"	"Y"	0.867353734	"ABEMACICLIB"
"LSM6"	-0.59632289451	-0.650527859258	0.054204964748	0.617834165157834	0.959436901649942	-0.0915771773379759	0.687868842797894	0.953898329355392	"NS"	""	"4"	"N"	"N"	NA	NA
"RABL2B"	0.104267936546311	0.11395115390764	-0.0096832173613289	0.869758307619255	0.987187395358083	-0.0762899233539062	0.321667653310842	0.866889707384362	"NS"	""	"4"	"N"	"N"	NA	NA
"RABL2A"	-0.0266102338989333	-0.13520192372699	0.108591689828057	0.296281801947702	0.891627595008893	0.0838431930383503	0.564232263690888	0.929841247504881	"NS"	""	"4"	"N"	"N"	NA	NA
"CHI3L1"	-0.202924220131467	-0.29428084199372	0.0913566218622534	0.537398459945624	0.947687996579491	0.0759094683255155	0.577648819706516	0.930405059422556	"NS"	""	"4"	"N"	"N"	NA	NA
"ERLIN2"	-0.0521058382123211	-0.037485945696282	-0.0146198925160391	0.87043904356708	0.987334450301539	0.0229741429041313	0.729595315612389	0.963109658772368	"NS"	""	"4"	"N"	"N"	NA	NA
"NUDT6"	-0.0823678393341444	-0.02818127805552	-0.0541865612786245	0.429319623167952	0.925861881077451	0.0390271480963432	0.553802450559707	0.929492053283956	"NS"	""	"4"	"N"	"N"	NA	NA
"NUDT4"	-0.162855840423882	-0.000184621740289991	-0.162671218683592	0.213610860516224	0.87028323296438	0.130888898043129	0.490226833130033	0.9199377121165	"NS"	""	"4"	"N"	"N"	NA	NA
"NUDT3"	-0.00831159456763333	0.09390528750753	-0.102216882075163	0.260374254738795	0.887668804940835	-0.0189128156427948	0.636511885546604	0.940780661659791	"NS"	""	"4"	"N"	"N"	NA	NA
"SOX21"	-0.0716398818480322	-0.136160000400127	0.0645201185520948	0.411160175780605	0.925471743369446	0.130393674715873	0.397114152518127	0.894164747193662	"NS"	""	"4"	"N"	"N"	NA	NA
"PSIP1"	0.202601493281089	0.07657430744278	0.126027185838309	0.282763290168926	0.891393237112007	0.0306662773256681	0.673700814487596	0.949775863146771	"NS"	""	"4"	"N"	"N"	NA	NA
"WDHD1"	-0.385194695142878	-0.36359051109729	-0.0216041840455877	0.865866809764378	0.987080534458072	0.0396740881084337	0.779826937645023	0.97246723113596	"NS"	""	"4"	"N"	"N"	NA	NA
"CHI3L2"	-0.287629650987789	-0.45080560349688	0.163175952509091	0.210351323860312	0.87028323296438	-0.0373034745069927	0.742233177423419	0.965224216778225	"NS"	""	"4"	"N"	"N"	NA	NA
"STRAP"	-0.394504788511189	-0.1635559026656	-0.230948885845589	0.149137435129846	0.845300587743584	-0.124993421332232	0.169898299809092	0.787333599308677	"NS"	""	"4"	"N"	"N"	NA	NA
"INSL6"	0.168476658120656	0.107456376388804	0.0610202817318516	0.32590318527295	0.901084014924136	0.0517679879387083	0.228205314586917	0.825458067511461	"NS"	""	"4"	"N"	"N"	NA	NA
"ADAMTS6"	0.134605227325871	0.04770461985329	0.0869006074725811	0.328354223234573	0.902435169537879	0.0900192305939854	0.20799363635742	0.807736953215081	"NS"	""	"4"	"N"	"N"	NA	NA
"BAZ2A"	0.129872547844756	0.02486503681323	0.105007511031526	0.133192636274025	0.83429778168216	0.0840437827566655	0.304839544067392	0.858397085101204	"NS"	""	"4"	"N"	"N"	NA	NA
"BAZ1A"	-0.00480467929486666	-0.055920578986711	0.0511158996918443	0.607204835548534	0.957753294410769	0.117697517710656	0.556895819816494	0.929561934857979	"NS"	""	"4"	"N"	"N"	NA	NA
"LZTS1"	0.1300004753774	0.15642488699914	-0.02642441162174	0.57160000093028	0.953559394430968	-0.0349460819927472	0.22670988313587	0.825242033886519	"NS"	""	"4"	"N"	"N"	NA	NA
"ZNF277"	-0.0421464744616333	-0.12856494481701	0.0864184703553767	0.461862617688359	0.929373254615135	0.120960272756211	0.298794816317816	0.855132617000907	"NS"	""	"4"	"N"	"N"	NA	NA
"CHIT1"	0.00995845538991111	0.107956960031453	-0.0979985046415419	0.232867127703926	0.877369059513529	-0.176785026967668	0.0469312769504539	0.642659993495528	"NS"	""	"4"	"N"	"N"	NA	NA
"WDR6"	-0.0373724479881889	-0.167794993508417	0.130422545520228	0.0554409006640273	0.805966170230148	0.109430273596359	0.205648660963419	0.80628287889038	"NS"	""	"4"	"N"	"N"	NA	NA
"SLC2A6"	0.135743396125952	0.007140083639301	0.128603312486651	0.0334890744288491	0.764943749632032	0.0138429927067517	0.803166733550433	0.978043966261824	"NS"	""	"4"	"N"	"N"	NA	NA
"MAP4K5"	0.0734568451787222	0.0396390431754885	0.0338178020032337	0.524165457886595	0.946987846399895	0.0960746925088895	0.0770425245166619	0.688006906117879	"NS"	""	"4"	"N"	"Y"	0.03761483	"ENFORTUMAB VEDOTIN"
"MAP4K1"	0.06494833021881	-0.04245678156248	0.10740511178129	0.275992373665497	0.890333861656335	0.272339069500444	0.0548095696978689	0.658943571967574	"NS"	""	"4"	"N"	"N"	NA	NA
"RASSF1"	-0.159471503727456	-0.20340081966445	0.0439293159369944	0.616278358015353	0.959436901649942	-0.0997382396053892	0.499208515111047	0.92100387459361	"NS"	""	"4"	"N"	"N"	NA	NA
"PKP3"	0.0174730191311819	0.01418892039369	0.00328409873749187	0.973080469189803	0.99730934359848	-0.079500964839229	0.178437202116536	0.789574903999118	"NS"	""	"4"	"N"	"N"	NA	NA
"CHKA"	-0.0583648759332	-0.12060211513446	0.06223723920126	0.633376005353001	0.963527644364711	0.206322799997438	0.0218135613393856	0.5673338246494	"NS"	""	"4"	"N"	"Y"	0.702143499	"DEXAMETHASONE"
"CEP250"	0.0500215988747778	0.06954039579526	-0.0195187969204822	0.801257258986907	0.983744866496622	-0.0359232402541748	0.583090544479161	0.93234336238882	"NS"	""	"4"	"N"	"N"	NA	NA
"ABCB8"	0.109804979314267	0.062238925062902	0.0475660542513647	0.600883541638336	0.957753294410769	-0.0786660733162554	0.3305383369545	0.871178261582175	"NS"	""	"4"	"N"	"N"	NA	NA
"SEC23IP"	-0.104003920122094	-0.01323475003582	-0.0907691700862744	0.226280852701687	0.872980879702822	-0.17951673239537	0.0634688948770226	0.6721195093179	"NS"	""	"4"	"N"	"N"	NA	NA
"WIF1"	-0.0204714536398556	-0.05562560939817	0.0351541557583144	0.736112652926118	0.974885856674524	-0.0887676432169129	0.361662310760058	0.88200096647279	"NS"	""	"4"	"N"	"N"	NA	NA
"SUPT16H"	-0.768039207876333	-0.73206699507485	-0.0359722128014833	0.798359499046477	0.983672099938134	-0.141815004413483	0.329208784903894	0.871178261582175	"NS"	""	"4"	"N"	"N"	NA	NA
"ANXA10"	-0.0114536781120589	0.006686768453852	-0.0181404465659109	0.7609137691954	0.978392530323928	-0.0460076926677879	0.529043445068943	0.928374551013441	"NS"	""	"4"	"N"	"N"	NA	NA
"ADCY6"	0.0403875991601444	0.033037912210558	0.00734968694958644	0.94104352075286	0.992391780571585	-0.0450502290655202	0.450783653695924	0.911278786609841	"NS"	""	"4"	"N"	"N"	NA	NA
"CHEK2"	0.0527051112835962	0.15067310823209	-0.0979679969484938	0.209956222953078	0.87028323296438	0.0122136754644194	0.729114504889227	0.963109658772368	"NS"	""	"4"	"N"	"Y"	0.366620382	"Olaparib"
"POLI"	0.134944812954833	0.12504510563507	0.00989970731976331	0.881093478170158	0.988198345525724	0.0481703994593612	0.232218129785815	0.828025430100473	"NS"	""	"4"	"N"	"Y"	0.138450831	"DASATINIB"
"KLK8"	0.0491462639826044	-0.102276350587605	0.151422614570209	0.154941356408199	0.851537589964445	-0.015919105228891	0.834462240233115	0.981362988133405	"NS"	""	"4"	"N"	"N"	NA	NA
"CHM"	-0.0973147152467533	-0.159853221612736	0.0625385063659827	0.400583366587117	0.924181841506229	0.0404622536509955	0.473908184919127	0.918069681813132	"NS"	""	"4"	"N"	"N"	NA	NA
"FZD10"	-0.126603667539722	0.16128589157042	-0.287889559110142	0.0298509370354502	0.764943749632032	0.108135764294167	0.323089125452273	0.867247313005375	"NS"	""	"4"	"N"	"N"	NA	NA
"IRAK3"	-0.0334819886173078	-0.055521440882464	0.0220394522651562	0.742990688332842	0.974885856674524	0.0362250590009368	0.515016118497526	0.924981144668855	"NS"	""	"4"	"N"	"N"	NA	NA
"AKAP13"	-0.0923475974807111	-0.031425398989916	-0.0609221984907951	0.446798082857583	0.927131168289747	-0.04201799111417	0.479953701440329	0.918069681813132	"NS"	""	"4"	"N"	"Y"	1.902582384	"clozapine"
"AKAP11"	0.0245392562596556	-0.00466637855078	0.0292056348104356	0.60043680325439	0.957753294410769	-0.0267389653444885	0.521641220953469	0.92774731855826	"NS"	""	"4"	"N"	"N"	NA	NA
"AKAP10"	-0.140101033063367	-0.10442020363821	-0.0356808294251566	0.66561462613713	0.96659746188345	-0.0019683840382237	0.961093597406577	0.996898186998888	"NS"	""	"4"	"N"	"N"	NA	NA
"DDX20"	-0.219879739629078	-0.07694008061851	-0.142939659010568	0.17398335213875	0.860556696674653	0.00873949255049264	0.893180484047349	0.988473053065965	"NS"	""	"4"	"N"	"N"	NA	NA
"TREX2"	-0.128761847901	-0.049782922600238	-0.078978925300762	0.257618861482615	0.88595559459422	-0.000468397577646431	0.996906080739301	0.999840118555752	"NS"	""	"4"	"N"	"N"	NA	NA
"DUSP10"	-0.242790000888222	-0.121397831362904	-0.121392169525318	0.336912885621624	0.907747212606296	-0.0966668426278918	0.0778446991594749	0.690301116584452	"NS"	""	"4"	"N"	"N"	NA	NA
"MRPL3"	-0.199133862095046	-0.32779016580955	0.128656303714504	0.276717090954782	0.891192770798041	0.1339718055828	0.098182609190978	0.712513088554481	"NS"	""	"4"	"N"	"N"	0.867353734	"ABEMACICLIB"
"RPL35"	-0.830248154799111	-1.0242987063515	0.194050551552389	0.052999481758747	0.794945946070855	0.0906810145468377	0.461636151392089	0.913612695843074	"NS"	""	"4"	"N"	"Y"	0.14385379	"GUANIDINE HYDROCHLORIDE"
"GALNT6"	0.180941242680844	-0.04879040584969	0.229731648530534	0.00694708298832942	0.732270289782147	0.247274186289368	0.00818785943094267	0.462943257357325	"BOTH"	"NST"	"NST - BOTH"	"Y"	"N"	NA	NA
"GALNT5"	0.100087816156656	0.15227029376662	-0.0521824776099644	0.416619178041939	0.925861881077451	0.0748810434729131	0.401339657624256	0.895169289588016	"NS"	""	"4"	"N"	"N"	NA	NA
"RASSF8"	0.116959728596022	0.110234541761277	0.00672518683474524	0.923328611672115	0.991981540811606	0.0817445403165447	0.0845173368901995	0.69666500973287	"NS"	""	"4"	"N"	"N"	NA	NA
"CHN1"	-0.174001307833733	-0.14654877420456	-0.0274525336291733	0.812245866179977	0.984521080858124	0.130776639743767	0.171234157792687	0.787333599308677	"NS"	""	"4"	"N"	"N"	NA	NA
"SEC63"	-0.0317922907606111	-0.09192630115398	0.0601340103933689	0.469820467768266	0.930969222444946	0.0353228788634385	0.53265348175487	0.928374551013441	"NS"	""	"4"	"N"	"N"	NA	NA
"HPS5"	-0.0737062360059056	-0.09593959124003	0.0222333552341244	0.809671511389271	0.983986770537459	-0.101820783668287	0.546533049323732	0.928374551013441	"NS"	""	"4"	"N"	"N"	NA	NA
"PDCD10"	-0.0424258011147778	0.09385476146643	-0.136280562581208	0.252940739834035	0.88595559459422	-0.126736807735185	0.166161980772982	0.787333599308677	"NS"	""	"4"	"N"	"N"	NA	NA
"RNF139"	0.0389455689385	-7.93269769720079e-06	0.0389535016361972	0.46131755213281	0.929373254615135	-0.0273046877434672	0.748520894389225	0.966633586535879	"NS"	""	"4"	"N"	"N"	NA	NA
"RNF24"	-0.116984645757	-0.0653072098698005	-0.0516774358871995	0.303050715004322	0.892194264181726	-0.0100345539208816	0.88061691527351	0.985120292086123	"NS"	""	"4"	"N"	"N"	NA	NA
"CA5B"	-0.136085811986444	0.022540695073838	-0.158626507060282	0.219450685820668	0.87028323296438	-0.168243798991942	0.240943041458936	0.830630465483552	"NS"	""	"4"	"N"	"Y"	2.457502246	"LANREOTIDE"
"EGLN2"	-0.148933137837067	-0.080613902826157	-0.0683192350109097	0.51646339141716	0.945718123563157	-0.145681608848275	0.0487670057686048	0.654521538279924	"NS"	""	"4"	"N"	"Y"	4.718404312	"l-arginine"
"PADI2"	-0.0447261193823333	0.011699363826697	-0.0564254832090303	0.576809426955526	0.954794929921456	-0.0435060443635029	0.562662533161617	0.929841247504881	"NS"	""	"4"	"N"	"N"	NA	NA
"BIRC8"	-0.114521726376167	-0.141965655622566	0.0274439292463993	0.729326467134004	0.973795038592129	-0.0839552906704952	0.30489888056382	0.858397085101204	"NS"	""	"4"	"N"	"N"	NA	NA
"PMF1"	-0.378680430278222	-0.4067420052111	0.0280615749328777	0.734979787130179	0.974885856674524	-0.0057928341419836	0.952374183430365	0.996342051503294	"NS"	""	"4"	"N"	"N"	NA	NA
"ZHX1"	0.168560135753533	0.137656910291068	0.0309032254624653	0.592291109016077	0.95658280253799	0.0257150216493448	0.371113311960743	0.884998641754011	"NS"	""	"4"	"N"	"N"	NA	NA
"GPR176"	-0.184195550433256	-0.0195589025992	-0.164636647834056	0.00580366588386666	0.732270289782147	-0.22608289665107	0.0976003419040967	0.712513088554481	"NS"	""	"4"	"N"	"N"	NA	NA
"PRRT2"	0.0535972691672889	0.022347506954479	0.0312497622128099	0.534900546041692	0.947422634331019	-0.0326444083837016	0.377725024924271	0.885616421300266	"NS"	""	"4"	"N"	"N"	NA	NA
"ERI2"	-0.00595841347154778	-0.12120034989793	0.115241936426382	0.331772754034631	0.904379714063681	0.221573257009307	0.155033442712774	0.778471588637207	"NS"	""	"4"	"N"	"N"	NA	NA
"SAT2"	0.00914789160385889	0.10684937383344	-0.0977014822295811	0.113449813774044	0.829161654196083	0.010434670066658	0.875109009216941	0.984761329449858	"NS"	""	"4"	"N"	"N"	NA	NA
"DTD2"	-0.110740057471122	-0.13927321082538	0.0285331533542578	0.85568898243381	0.986046494802004	-0.0137440280479076	0.90394825757977	0.989505668299724	"NS"	""	"4"	"N"	"N"	NA	NA
"GTF3C6"	-0.298681689772378	-0.27384582295307	-0.0248358668193078	0.847932622072616	0.985825139172247	-0.0434925472698055	0.631043286260831	0.940626149223035	"NS"	""	"4"	"N"	"N"	NA	NA
"GPR45"	-0.0425279057768533	-0.11784218446085	0.0753142786839967	0.415532759177971	0.925861881077451	-0.210786042235974	0.0132874727534713	0.528505047539064	"NS"	""	"4"	"N"	"N"	NA	NA
"PTGDR2"	-0.155817959866756	-0.23529712814648	0.0794791682797245	0.543472985535667	0.949485916216587	0.121824783485111	0.604935040152024	0.934799720730912	"NS"	""	"4"	"N"	"Y"	0.443459052	"LAROPIPRANT"
"PACSIN2"	0.00328386624447778	-0.006501759214805	0.00978562545928278	0.865669743412634	0.987080534458072	-0.00327661824174381	0.918986954507207	0.991542917889706	"NS"	""	"4"	"N"	"Y"	3.024618149	"PRUCALOPRIDE"
"MAN1B1"	-0.126461726031838	-0.01307109182204	-0.113390634209798	0.212456949794538	0.87028323296438	-0.150039228287797	0.0280529716003249	0.589128856667438	"NS"	""	"4"	"N"	"Y"	0.85478339	"INSULIN ZINC SUSP PURIFIED BEEF"
"SLC6A14"	-0.17654683485238	-0.116285120842191	-0.060261714010189	0.468753686701723	0.930969222444946	-0.0796208301717092	0.114672399032339	0.740186354596819	"NS"	""	"4"	"N"	"N"	NA	NA
"HRH3"	-0.330373774655878	-0.031071954493199	-0.299301820162679	0.0129659153416397	0.732270289782147	-0.247152090716385	0.0246786436781795	0.579771006984983	"BOTH"	"ILC"	"ILC - BOTH"	"Y"	"Y"	3.276669661	"PITAVASTATIN MAGNESIUM"
"DCTN3"	-0.115522000527889	-0.1553563754258	0.0398343748979111	0.643694793442576	0.963990377796	-0.0228612977217016	0.863384039291207	0.983861613131326	"NS"	""	"4"	"N"	"N"	NA	NA
"FILIP1L"	0.149339103717678	-0.02262529619051	0.171964399908188	0.163672091959167	0.857709448699565	-0.0263659450827807	0.659962535289381	0.9448490022651	"NS"	""	"4"	"N"	"N"	NA	NA
"XPOT"	0.0169055667181333	0.045668506062916	-0.0287629393447827	0.671367748287591	0.96697367418726	0.00561563245187554	0.92083414169415	0.991599163703441	"NS"	""	"4"	"N"	"N"	NA	NA
"MRAP2"	0.0478869797585978	0.04778627430486	0.000100705453737783	0.999310618852078	0.999971447106826	0.0870244444828887	0.219726778972084	0.819161756507982	"NS"	""	"4"	"N"	"N"	NA	NA
"CHP1"	-0.0854053528285555	-0.06857773447951	-0.0168276183490455	0.829148399520852	0.985645688266929	-0.102843919407755	0.447198462349411	0.909713209557633	"NS"	""	"4"	"N"	"N"	NA	NA
"RWDD2A"	0.130028682006222	0.061923378772139	0.0681053032340832	0.33523624760636	0.906510258581029	0.00353734743874068	0.950893432802463	0.996342051503294	"NS"	""	"4"	"N"	"N"	NA	NA
"CMTM7"	-0.0880888421738994	0.03203684246	-0.120125684633899	0.0852756623338882	0.822710995725657	-0.00729259489901074	0.872888002599367	0.984675383063111	"NS"	""	"4"	"N"	"N"	NA	NA
